Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","1091","Eggs, other bird, in shell","2015","2015","1000 US$","63792","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","1091","Eggs, other bird, in shell","2016","2016","1000 US$","48398","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","1091","Eggs, other bird, in shell","2017","2017","1000 US$","56053","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","1091","Eggs, other bird, in shell","2018","2018","1000 US$","41074","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","1091","Eggs, other bird, in shell","2019","2019","1000 US$","52755","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","1091","Eggs, other bird, in shell","2020","2020","1000 US$","41737","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","821","Fibre crops nes","2010","2010","1000 US$","48752","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","821","Fibre crops nes","2011","2011","1000 US$","60795","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","821","Fibre crops nes","2012","2012","1000 US$","48720","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","821","Fibre crops nes","2013","2013","1000 US$","44281","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","821","Fibre crops nes","2014","2014","1000 US$","37582","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","821","Fibre crops nes","2015","2015","1000 US$","18747","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","821","Fibre crops nes","2016","2016","1000 US$","21055","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","821","Fibre crops nes","2017","2017","1000 US$","21857","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","821","Fibre crops nes","2018","2018","1000 US$","52011","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","821","Fibre crops nes","2019","2019","1000 US$","52911","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","821","Fibre crops nes","2020","2020","1000 US$","48045","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","569","Figs","2010","2010","1000 US$","41496","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","569","Figs","2011","2011","1000 US$","52634","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","569","Figs","2012","2012","1000 US$","44925","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","569","Figs","2013","2013","1000 US$","41085","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","569","Figs","2014","2014","1000 US$","34665","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","569","Figs","2015","2015","1000 US$","18019","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","569","Figs","2016","2016","1000 US$","18725","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","569","Figs","2017","2017","1000 US$","18651","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","569","Figs","2018","2018","1000 US$","21971","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","569","Figs","2019","2019","1000 US$","22614","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","569","Figs","2020","2020","1000 US$","22011","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","603","Fruit, tropical fresh nes","2010","2010","1000 US$","380091","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","603","Fruit, tropical fresh nes","2011","2011","1000 US$","473160","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","603","Fruit, tropical fresh nes","2012","2012","1000 US$","318032","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","603","Fruit, tropical fresh nes","2013","2013","1000 US$","311431","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","603","Fruit, tropical fresh nes","2014","2014","1000 US$","259921","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","603","Fruit, tropical fresh nes","2015","2015","1000 US$","111542","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","603","Fruit, tropical fresh nes","2016","2016","1000 US$","109920","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","603","Fruit, tropical fresh nes","2017","2017","1000 US$","100873","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","603","Fruit, tropical fresh nes","2018","2018","1000 US$","278872","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","603","Fruit, tropical fresh nes","2019","2019","1000 US$","299225","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","603","Fruit, tropical fresh nes","2020","2020","1000 US$","265804","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","406","Garlic","2010","2010","1000 US$","285026","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","406","Garlic","2011","2011","1000 US$","487923","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","406","Garlic","2012","2012","1000 US$","291280","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","406","Garlic","2013","2013","1000 US$","252297","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","406","Garlic","2014","2014","1000 US$","196646","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","406","Garlic","2015","2015","1000 US$","123360","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","406","Garlic","2016","2016","1000 US$","156307","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","406","Garlic","2017","2017","1000 US$","147799","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","406","Garlic","2018","2018","1000 US$","245952","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","406","Garlic","2019","2019","1000 US$","316724","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","406","Garlic","2020","2020","1000 US$","316559","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","560","Grapes","2010","2010","1000 US$","1704112","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","560","Grapes","2011","2011","1000 US$","3063508","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","560","Grapes","2012","2012","1000 US$","3468066","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","560","Grapes","2013","2013","1000 US$","4856506","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","560","Grapes","2014","2014","1000 US$","2759849","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","560","Grapes","2015","2015","1000 US$","2145849","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","560","Grapes","2016","2016","1000 US$","2233855","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","560","Grapes","2017","2017","1000 US$","5408500","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","560","Grapes","2018","2018","1000 US$","828915","Fc","Calculated data"
"QV","Value of Agricultural Production","21","Brazil","57","Gross Production Value (current thousand US$)","560","Grapes","2019","2019","1000 US$","851626","Fc","Calculated data"
